kpos data fit err
10.6427 5.42929 5.35008 0.07921
10.6442 5.4545 5.34978 0.10472
10.6457 5.46841 5.34949 0.11892
10.6472 5.41992 5.3492 0.07072
10.6487 5.37226 5.3489 0.02336
10.6502 5.36535 5.34861 0.01674
10.6517 5.35843 5.34831 0.01012
10.6532 5.36401 5.34802 0.01599
10.6547 5.37119 5.34773 0.02346
10.6562 5.36068 5.34743 0.01325
10.6577 5.34438 5.34714 -0.00276
10.6592 5.347 5.34684 0.00016
10.6607 5.36121 5.34654 0.01467
10.6622 5.35222 5.34624 0.00598
10.6637 5.31874 5.34594 -0.0272
10.6652 5.29035 5.34564 -0.05529
10.6667 5.27128 5.34534 -0.07406
10.6682 5.25915 5.34504 -0.08589
10.6697 5.26433 5.34473 -0.0804
10.6712 5.27298 5.34442 -0.07144
10.6727 5.29396 5.34412 -0.05016
10.6742 5.31213 5.34381 -0.03168
10.6757 5.30082 5.3435 -0.04268
10.6772 5.29001 5.34318 -0.05317
10.6787 5.30423 5.34287 -0.03864
10.6802 5.31844 5.34255 -0.02411
10.6817 5.34208 5.34223 -0.00015
10.6832 5.36618 5.34191 0.02427
10.6847 5.41449 5.34159 0.0729
10.6862 5.46811 5.34127 0.12684
10.6877 5.45209 5.34095 0.11114
10.6892 5.41326 5.34062 0.07264
10.6907 5.34415 5.3403 0.00385
10.6922 5.25649 5.33997 -0.08348
10.6937 5.2211 5.33965 -0.11855
10.6952 5.22791 5.33932 -0.11141
10.6967 5.23692 5.33899 -0.10207
10.6982 5.24827 5.33866 -0.09039
10.6997 5.26438 5.33833 -0.07395
10.7012 5.28919 5.33801 -0.04882
10.7027 5.31673 5.33768 -0.02095
10.7042 5.35106 5.33735 0.01371
10.7057 5.38806 5.33703 0.05103
10.7072 5.43983 5.3367 0.10313
10.7087 5.48389 5.33638 0.14751
10.7102 5.44679 5.33606 0.11073
10.7117 5.40969 5.33574 0.07395
10.7132 5.37792 5.33542 0.0425
10.7147 5.3464 5.3351 0.0113
10.7162 5.34692 5.33479 0.01213
10.7177 5.35448 5.33448 0.02
10.7192 5.37437 5.33417 0.0402
10.7207 5.3983 5.33387 0.06443
10.7222 5.41408 5.33357 0.08051
10.7237 5.42487 5.33327 0.0916
10.7252 5.43984 5.33298 0.10686
10.7267 5.45819 5.33269 0.1255
10.7282 5.4596 5.3324 0.1272
10.7297 5.43764 5.33212 0.10552
10.7312 5.41875 5.33185 0.0869
10.7327 5.40751 5.33157 0.07594
10.7342 5.39601 5.33131 0.0647
10.7357 5.38356 5.33105 0.05251
10.7372 5.37363 5.33079 0.04284
10.7387 5.39037 5.33054 0.05983
10.7402 5.40712 5.3303 0.07682
10.7417 5.48254 5.33006 0.15248
10.7432 5.56083 5.32983 0.231
10.7447 5.60544 5.3296 0.27584
10.7462 5.64574 5.32938 0.31636
10.7477 5.58635 5.32916 0.25719
10.7492 5.49433 5.32895 0.16538
10.7507 5.44775 5.32875 0.119
10.7522 5.42902 5.32856 0.10046
10.7537 5.40111 5.32837 0.07274
10.7552 5.36352 5.32818 0.03534
10.7567 5.32666 5.32801 -0.00135
10.7582 5.29114 5.32783 -0.03669
10.7597 5.27262 5.32767 -0.05505
10.7612 5.29639 5.32751 -0.03112
10.7627 5.32341 5.32736 -0.00395
10.7642 5.36836 5.32722 0.04114
10.7657 5.41313 5.32708 0.08605
10.7672 5.44939 5.32695 0.12244
10.7687 5.48565 5.32682 0.15883
10.7702 5.45442 5.32671 0.12771
10.7717 5.41456 5.32659 0.08797
10.7732 5.37532 5.32649 0.04883
10.7747 5.33628 5.32639 0.00989
10.7762 5.32642 5.3263 0.00012
10.7777 5.33444 5.32621 0.00823
10.7792 5.37295 5.32613 0.04682
10.7807 5.4436 5.32606 0.11754
10.7822 5.48685 5.326 0.16085
10.7837 5.47994 5.32594 0.154
10.7852 5.46219 5.32589 0.1363
10.7867 5.40602 5.32584 0.08018
10.7882 5.35926 5.32581 0.03345
10.7897 5.41182 5.32578 0.08604
10.7912 5.46437 5.32576 0.13861
10.7927 5.51463 5.32574 0.18889
10.7942 5.56477 5.32574 0.23903
10.7957 5.54572 5.32574 0.21998
10.7972 5.51147 5.32575 0.18572
10.7987 5.49547 5.32577 0.1697
10.8002 5.4878 5.3258 0.162
10.8017 5.46028 5.32583 0.13445
10.8032 5.41673 5.32588 0.09085
10.8047 5.41905 5.32594 0.09311
10.8062 5.48469 5.326 0.15869
10.8077 5.49849 5.32608 0.17241
10.8092 5.3833 5.32617 0.05713
10.8107 5.2981 5.32627 -0.02817
10.8122 5.37849 5.32639 0.0521
10.8137 5.45793 5.32651 0.13142
10.8152 5.49076 5.32665 0.16411
10.8167 5.52359 5.32681 0.19678
10.8182 5.46455 5.32698 0.13757
10.8197 5.39376 5.32716 0.0666
10.8212 5.43735 5.32736 0.10999
10.8227 5.53314 5.32757 0.20557
10.8242 5.55147 5.32781 0.22366
10.8257 5.50729 5.32806 0.17923
10.8272 5.47519 5.32833 0.14686
10.8287 5.45979 5.32862 0.13117
10.8302 5.43661 5.32894 0.10767
10.8317 5.39406 5.32927 0.06479
10.8332 5.36072 5.32963 0.03109
10.8347 5.37817 5.33001 0.04816
10.8362 5.39563 5.33041 0.06522
10.8377 5.37737 5.33084 0.04653
10.8392 5.35736 5.3313 0.02606
10.8407 5.37486 5.33179 0.04307
10.8422 5.40059 5.3323 0.06829
10.8437 5.37936 5.33285 0.04651
10.8452 5.3367 5.33342 0.00328
10.8467 5.32543 5.33403 -0.0086
10.8482 5.34727 5.33468 0.01259
10.8497 5.36664 5.33536 0.03128
10.8512 5.38149 5.33607 0.04542
10.8527 5.39806 5.33683 0.06123
10.8542 5.4207 5.33762 0.08308
10.8557 5.44282 5.33846 0.10436
10.8572 5.43986 5.33934 0.10052
10.8587 5.43691 5.34027 0.09664
10.8602 5.46657 5.34124 0.12533
10.8617 5.5004 5.34226 0.15814
10.8632 5.52433 5.34333 0.181
10.8647 5.54374 5.34445 0.19929
10.8662 5.52432 5.34563 0.17869
10.8677 5.47355 5.34686 0.12669
10.8692 5.45248 5.34815 0.10433
10.8707 5.48577 5.3495 0.13627
10.8722 5.50452 5.35092 0.1536
10.8737 5.47175 5.3524 0.11935
10.8752 5.43938 5.35394 0.08544
10.8767 5.42642 5.35556 0.07086
10.8782 5.41346 5.35725 0.05621
10.8797 5.42667 5.35902 0.06765
10.8812 5.44322 5.36086 0.08236
10.8827 5.39726 5.36279 0.03447
10.8842 5.32276 5.3648 -0.04204
10.8857 5.35023 5.3669 -0.01667
10.8872 5.45999 5.36909 0.0909
10.8887 5.52395 5.37138 0.15257
10.8902 5.50407 5.37376 0.13031
10.8917 5.49351 5.37625 0.11726
10.8932 5.51596 5.37885 0.13711
10.8947 5.53757 5.38155 0.15602
10.8962 5.51757 5.38438 0.13319
10.8977 5.49757 5.38732 0.11025
10.8992 5.51419 5.39039 0.1238
10.9007 5.53885 5.39359 0.14526
10.9022 5.51908 5.39693 0.12215
10.9037 5.47902 5.40041 0.07861
10.9052 5.45598 5.40404 0.05194
10.9067 5.4509 5.40782 0.04308
10.9082 5.45423 5.41177 0.04246
10.9097 5.4785 5.41588 0.06262
10.9112 5.49487 5.42017 0.0747
10.9127 5.46763 5.42464 0.04299
10.9142 5.44098 5.4293 0.01168
10.9157 5.44273 5.43415 0.00858
10.9172 5.44449 5.43922 0.00527
10.9187 5.48371 5.4445 0.03921
10.9202 5.52772 5.45 0.07772
10.9217 5.52691 5.45574 0.07117
10.9232 5.51143 5.46172 0.04971
10.9247 5.55266 5.46796 0.0847
10.9262 5.62865 5.47447 0.15418
10.9277 5.64643 5.48125 0.16518
10.9292 5.60282 5.48832 0.1145
10.9307 5.57798 5.49569 0.08229
10.9322 5.5875 5.50338 0.08412
10.9337 5.5941 5.51139 0.08271
10.9352 5.59035 5.51974 0.07061
10.9367 5.5897 5.52845 0.06125
10.9382 5.62183 5.53753 0.0843
10.9397 5.65395 5.54699 0.10696
10.9412 5.68007 5.55685 0.12322
10.9427 5.7059 5.56713 0.13877
10.9442 5.7282 5.57785 0.15035
10.9457 5.74935 5.58901 0.16034
10.9472 5.75311 5.60064 0.15247
10.9487 5.74621 5.61276 0.13345
10.9502 5.74499 5.62538 0.11961
10.9517 5.74977 5.63853 0.11124
10.9532 5.77182 5.65221 0.11961
10.9547 5.82547 5.66647 0.159
10.9562 5.87233 5.68132 0.19101
10.9577 5.88173 5.69676 0.18497
10.9592 5.89019 5.71284 0.17735
10.9607 5.85218 5.72957 0.12261
10.9622 5.81418 5.74697 0.06721
10.9637 5.84231 5.76507 0.07724
10.9652 5.8789 5.78389 0.09501
10.9667 5.91292 5.80346 0.10946
10.9682 5.9461 5.8238 0.1223
10.9697 5.92146 5.84492 0.07654
10.9712 5.85014 5.86687 -0.01673
10.9727 5.82509 5.88966 -0.06457
10.9742 5.86394 5.91333 -0.04939
10.9757 5.91601 5.93788 -0.02187
10.9772 6.00099 5.96334 0.03765
10.9787 6.07578 5.98976 0.08602
10.9802 6.04327 6.01714 0.02613
10.9817 6.01076 6.0455 -0.03474
10.9832 6.04362 6.07487 -0.03125
10.9847 6.07968 6.10529 -0.02561
10.9862 6.05944 6.13675 -0.07731
10.9877 6.02077 6.16927 -0.1485
10.9892 6.04375 6.20287 -0.15912
10.9907 6.10451 6.23759 -0.13308
10.9922 6.17157 6.2734 -0.10183
10.9937 6.24731 6.31033 -0.06302
10.9952 6.33187 6.34838 -0.01651
10.9967 6.43843 6.38756 0.05087
10.9982 6.52518 6.42785 0.09733
10.9997 6.50262 6.46925 0.03337
11.0012 6.48006 6.51174 -0.03168
11.0027 6.48249 6.55532 -0.07283
11.0042 6.48615 6.59995 -0.1138
11.0057 6.62641 6.64559 -0.01918
11.0072 6.81139 6.6922 0.11919
11.0087 6.88343 6.73976 0.14367
11.0102 6.88623 6.78818 0.09805
11.0117 6.91496 6.83741 0.07755
11.0132 6.97947 6.88738 0.09209
11.0147 7.03035 6.938 0.09235
11.0162 7.0473 6.98917 0.05813
11.0177 7.06749 7.04078 0.02671
11.0192 7.12189 7.09273 0.02916
11.0207 7.17629 7.14489 0.0314
11.0222 7.23759 7.19711 0.04048
11.0237 7.29923 7.24925 0.04998
11.0252 7.3187 7.30114 0.01756
11.0267 7.32437 7.35262 -0.02825
11.0282 7.35946 7.4035 -0.04404
11.0297 7.41832 7.4536 -0.03528
11.0312 7.46169 7.50272 -0.04103
11.0327 7.4837 7.55063 -0.06693
11.0342 7.52191 7.59716 -0.07525
11.0357 7.61757 7.64207 -0.0245
11.0372 7.71081 7.68514 0.02567
11.0387 7.68512 7.72614 -0.04102
11.0402 7.65944 7.76488 -0.10544
11.0417 7.72805 7.80114 -0.07309
11.0432 7.81735 7.83468 -0.01733
11.0447 7.84095 7.86531 -0.02436
11.0462 7.83458 7.89285 -0.05827
11.0477 7.86218 7.91887 -0.05669
11.0492 7.92563 7.93969 -0.01406
11.0507 7.94075 7.9569 -0.01615
11.0522 7.83564 7.97041 -0.13477
11.0537 7.74636 7.98011 -0.23375
11.0552 7.82384 7.98587 -0.16203
11.0567 7.90133 7.98765 -0.08632
11.0582 7.90906 7.98544 -0.07638
11.0597 7.90787 7.97923 -0.07136
11.0612 7.88777 7.96899 -0.08122
11.0627 7.85903 7.9548 -0.09577
11.0642 7.89309 7.93674 -0.04365
11.0657 7.97783 7.91491 0.06292
11.0672 8.02017 7.88939 0.13078
11.0687 7.9849 7.86035 0.12455
11.0702 7.94158 7.82798 0.1136
11.0717 7.85383 7.79245 0.06138
11.0732 7.76608 7.75393 0.01215
11.0747 7.74185 7.71266 0.02919
11.0762 7.72073 7.66888 0.05185
11.0777 7.63115 7.62282 0.00833
11.0792 7.51916 7.57469 -0.05553
11.0807 7.42318 7.52477 -0.10159
11.0822 7.34011 7.47329 -0.13318
11.0837 7.27481 7.42051 -0.1457
11.0852 7.24203 7.36664 -0.12461
11.0867 7.20993 7.31194 -0.10201
11.0882 7.18161 7.25662 -0.07501
11.0897 7.15329 7.20091 -0.04762
11.0912 7.07017 7.145 -0.07483
11.0927 6.98436 7.08908 -0.10472
11.0942 6.95803 7.03335 -0.07532
11.0957 6.95118 6.97795 -0.02677
11.0972 6.90438 6.92305 -0.01867
11.0987 6.82534 6.86878 -0.04344
11.1002 6.77291 6.81526 -0.04235
11.1017 6.76917 6.7626 0.00657
11.1032 6.75674 6.71091 0.04583
11.1047 6.65281 6.66026 -0.00745
11.1062 6.54888 6.61072 -0.06184
11.1077 6.51482 6.56234 -0.04752
11.1092 6.48969 6.5152 -0.02551
11.1107 6.49033 6.46931 0.02102
11.1122 6.50272 6.4247 0.07802
11.1137 6.46004 6.38139 0.07865
11.1152 6.35928 6.33942 0.01986
11.1167 6.29159 6.29875 -0.00716
11.1182 6.30622 6.2594 0.04682
11.1197 6.31778 6.22136 0.09642
11.1212 6.29706 6.18463 0.11243
11.1227 6.27633 6.14918 0.12715
11.1242 6.24789 6.11498 0.13291
11.1257 6.21776 6.08202 0.13574
11.1272 6.13674 6.05028 0.08646
11.1287 6.02454 6.01972 0.00482
11.1302 5.99855 5.99031 0.00824
11.1317 6.09162 5.96202 0.1296
11.1332 6.13825 5.93482 0.20343
11.1347 6.02023 5.90868 0.11155
11.1362 5.90221 5.88355 0.01866
11.1377 5.86812 5.85941 0.00871
11.1392 5.83814 5.83624 0.0019
11.1407 5.81901 5.81397 0.00504
11.1422 5.80343 5.79259 0.01084
11.1437 5.80579 5.77206 0.03373
11.1452 5.82705 5.75236 0.07469
11.1467 5.82693 5.73345 0.09348
11.1482 5.77363 5.71529 0.05834
11.1497 5.72293 5.69786 0.02507
11.1512 5.6996 5.68113 0.01847
11.1527 5.67628 5.66506 0.01122
11.1542 5.6925 5.64964 0.04286
11.1557 5.7174 5.63483 0.08257
11.1572 5.6707 5.62061 0.05009
11.1587 5.58013 5.60695 -0.02682
11.1602 5.53887 5.59383 -0.05496
11.1617 5.58784 5.58123 0.00661
11.1632 5.62528 5.56912 0.05616
11.1647 5.59903 5.55749 0.04154
11.1662 5.57278 5.5463 0.02648
11.1677 5.5582 5.53555 0.02265
11.1692 5.5442 5.52521 0.01899
11.1707 5.55073 5.51527 0.03546
11.1722 5.56398 5.5057 0.05828
11.1737 5.54603 5.4965 0.04953
11.1752 5.50895 5.48764 0.02131
11.1767 5.47408 5.47912 -0.00504
11.1782 5.44226 5.4709 -0.02864
11.1797 5.42926 5.463 -0.03374
11.1812 5.48305 5.45538 0.02767
11.1827 5.53515 5.44804 0.08711
11.1842 5.50484 5.44096 0.06388
11.1857 5.47452 5.43414 0.04038
11.1872 5.52329 5.42756 0.09573
11.1887 5.58942 5.42121 0.16821
11.1902 5.57198 5.41508 0.1569
11.1917 5.51642 5.40917 0.10725
11.1932 5.50244 5.40346 0.09898
11.1947 5.53233 5.39795 0.13438
11.1962 5.54285 5.39263 0.15022
11.1977 5.50516 5.38749 0.11767
11.1992 5.46465 5.38252 0.08213
11.2007 5.39436 5.37771 0.01665
11.2022 5.32407 5.37307 -0.049
11.2037 5.27553 5.36858 -0.09305
11.2052 5.22978 5.36423 -0.13445
11.2067 5.24921 5.36003 -0.11082
11.2082 5.29837 5.35596 -0.05759
11.2097 5.34823 5.35202 -0.00379
11.2112 5.39883 5.34821 0.05062
11.2127 5.43009 5.34452 0.08557
11.2142 5.41326 5.34095 0.07231
11.2157 5.39566 5.33748 0.05818
11.2172 5.36997 5.33413 0.03584
11.2187 5.34427 5.33088 0.01339
11.2202 5.32778 5.32773 5e-05
11.2217 5.31247 5.32468 -0.01221
11.2232 5.31848 5.32172 -0.00324
11.2247 5.33423 5.31885 0.01538
11.2262 5.33163 5.31606 0.01557
11.2277 5.30968 5.31336 -0.00368
11.2292 5.28414 5.31075 -0.02661
11.2307 5.24965 5.30821 -0.05856
11.2322 5.21933 5.30574 -0.08641
11.2337 5.23286 5.30335 -0.07049
11.2352 5.2464 5.30103 -0.05463
11.2367 5.21478 5.29877 -0.08399
11.2382 5.17739 5.29659 -0.1192
11.2397 5.23906 5.29446 -0.0554
11.2412 5.34594 5.2924 0.05354
11.2427 5.39903 5.2904 0.10863
11.2442 5.37785 5.28845 0.0894
11.2457 5.35912 5.28656 0.07256
11.2472 5.34901 5.28472 0.06429
11.2487 5.33867 5.28294 0.05573
11.2502 5.3168 5.2812 0.0356
11.2517 5.29494 5.27951 0.01543
11.2532 5.28998 5.27787 0.01211
11.2547 5.28873 5.27628 0.01245
11.2562 5.27732 5.27472 0.0026
11.2577 5.25969 5.27321 -0.01352
11.2592 5.25045 5.27174 -0.02129
11.2607 5.25656 5.27031 -0.01375
11.2622 5.26189 5.26891 -0.00702
11.2637 5.26285 5.26756 -0.00471
11.2652 5.26382 5.26623 -0.00241
11.2667 5.27902 5.26494 0.01408
11.2682 5.29492 5.26368 0.03124
11.2697 5.30458 5.26245 0.04213
11.2712 5.31141 5.26126 0.05015
11.2727 5.31965 5.26009 0.05956
11.2742 5.3294 5.25894 0.07046
11.2757 5.3411 5.25783 0.08327
11.2772 5.35767 5.25674 0.10093
11.2787 5.37258 5.25567 0.11691
11.2802 5.3061 5.25462 0.05148
11.2817 5.23963 5.2536 -0.01397
11.2832 5.20278 5.2526 -0.04982
11.2847 5.17244 5.25162 -0.07918
11.2862 5.15579 5.25066 -0.09487
11.2877 5.15018 5.24972 -0.09954
11.2892 5.15517 5.2488 -0.09363
11.2907 5.17957 5.24789 -0.06832
11.2922 5.207 5.247 -0.04
11.2937 5.25123 5.24612 0.00511
11.2952 5.29547 5.24526 0.05021
11.2967 5.35121 5.24442 0.10679
11.2982 5.40843 5.24359 0.16484
11.2997 5.38218 5.24277 0.13941
11.3012 5.31785 5.24196 0.07589
11.3027 5.29656 5.24117 0.05539
11.3042 5.33474 5.24039 0.09435
11.3057 5.35412 5.23962 0.1145
11.3072 5.30686 5.23886 0.068
11.3087 5.25961 5.23812 0.02149
11.3102 5.21037 5.23738 -0.02701
11.3117 5.16103 5.23665 -0.07562
11.3132 5.14174 5.23593 -0.09419
11.3147 5.13616 5.23523 -0.09907
11.3162 5.13375 5.23453 -0.10078
11.3177 5.1347 5.23384 -0.09914
11.3192 5.13774 5.23316 -0.09542
11.3207 5.14818 5.23249 -0.08431
11.3222 5.15895 5.23183 -0.07288
11.3237 5.18532 5.23118 -0.04586
11.3252 5.21169 5.23053 -0.01884
11.3267 5.21677 5.2299 -0.01313
11.3282 5.21487 5.22927 -0.0144
11.3297 5.22427 5.22866 -0.00439
11.3312 5.24559 5.22805 0.01754
11.3327 5.23618 5.22745 0.00873
11.3342 5.15034 5.22686 -0.07652
11.3357 5.0667 5.22628 -0.15958
11.3372 5.09093 5.2257 -0.13477
11.3387 5.11515 5.22514 -0.10999
11.3402 5.15528 5.22458 -0.0693
11.3417 5.20062 5.22404 -0.02342
11.3432 5.22576 5.2235 0.00226
11.3447 5.22961 5.22297 0.00664
11.3462 5.23948 5.22245 0.01703
11.3477 5.26434 5.22194 0.0424
11.3492 5.28857 5.22144 0.06713
11.3507 5.28244 5.22095 0.06149
11.3522 5.2763 5.22047 0.05583
11.3537 5.2723 5.21999 0.05231
11.3552 5.26899 5.21953 0.04946
11.3567 5.26499 5.21908 0.04591
11.3582 5.26028 5.21863 0.04165
11.3597 5.26638 5.2182 0.04818
11.3612 5.31084 5.21777 0.09307
11.3627 5.35531 5.21735 0.13796
11.3642 5.33882 5.21694 0.12188
11.3657 5.31934 5.21654 0.1028
11.3672 5.32132 5.21615 0.10517
11.3687 5.33309 5.21577 0.11732
11.3702 5.30475 5.2154 0.08935
11.3717 5.2341 5.21503 0.01907
11.3732 5.18753 5.21467 -0.02714
11.3747 5.22631 5.21433 0.01198
11.3762 5.26508 5.21398 0.0511
11.3777 5.22701 5.21365 0.01336
11.3792 5.18518 5.21333 -0.02815
11.3807 5.18809 5.21301 -0.02492
11.3822 5.21142 5.2127 -0.00128
11.3837 5.22357 5.21239 0.01118
11.3852 5.22028 5.21209 0.00819
11.3867 5.21946 5.2118 0.00766
11.3882 5.23227 5.21151 0.02076
11.3897 5.24507 5.21123 0.03384
11.3912 5.21695 5.21096 0.00599
11.3927 5.18359 5.21069 -0.0271
11.3942 5.17737 5.21042 -0.03305
11.3957 5.18776 5.21016 -0.0224
11.3972 5.19805 5.2099 -0.01185
11.3987 5.20804 5.20965 -0.00161
11.4002 5.2193 5.2094 0.0099
11.4017 5.2921 5.20915 0.08295
11.4032 5.36491 5.20891 0.156
11.4047 5.33885 5.20867 0.13018
11.4062 5.28042 5.20843 0.07199
11.4077 5.26579 5.20819 0.0576
11.4092 5.29737 5.20795 0.08942
11.4107 5.32113 5.20772 0.11341
11.4122 5.31713 5.20749 0.10964
11.4137 5.31314 5.20726 0.10588
11.4152 5.24207 5.20703 0.03504
11.4167 5.16772 5.2068 -0.03908
11.4182 5.1455 5.20657 -0.06107
11.4197 5.14707 5.20634 -0.05927
11.4212 5.1548 5.20611 -0.05131
11.4227 5.17381 5.20588 -0.03207
11.4242 5.19072 5.20566 -0.01494
11.4257 5.18536 5.20543 -0.02007
11.4272 5.18001 5.2052 -0.02519
11.4287 5.23488 5.20497 0.02991
11.4302 5.30297 5.20474 0.09823
11.4317 5.29294 5.20452 0.08842
11.4332 5.21985 5.20429 0.01556
11.4347 5.17193 5.20406 -0.03213
11.4362 5.17008 5.20383 -0.03375
11.4377 5.17431 5.2036 -0.02929
11.4392 5.24273 5.20337 0.03936
11.4407 5.31116 5.20314 0.10802
11.4422 5.27691 5.20292 0.07399
11.4437 5.22953 5.20269 0.02684
11.4452 5.20535 5.20246 0.00289
11.4467 5.19537 5.20223 -0.00686
11.4482 5.17807 5.20201 -0.02394
11.4497 5.15065 5.20179 -0.05114
11.4512 5.13662 5.20156 -0.06494
11.4527 5.19652 5.20134 -0.00482
11.4542 5.25642 5.20112 0.0553
11.4557 5.28094 5.20091 0.08003
11.4572 5.30093 5.20069 0.10024
11.4587 5.26306 5.20048 0.06258
11.4602 5.19879 5.20027 -0.00148
11.4617 5.18157 5.20006 -0.01849
11.4632 5.22931 5.19986 0.02945
11.4647 5.25086 5.19966 0.0512
11.4662 5.17958 5.19946 -0.01988
11.4677 5.10831 5.19927 -0.09096
11.4692 5.07016 5.19908 -0.12892
11.4707 5.03364 5.19889 -0.16525
11.4722 5.088 5.19871 -0.11071
11.4737 5.18381 5.19853 -0.01472
11.4752 5.22726 5.19836 0.0289
11.4767 5.19838 5.1982 0.00018
11.4782 5.16799 5.19804 -0.03005
11.4797 5.13221 5.19788 -0.06567
11.4812 5.09643 5.19773 -0.1013
11.4827 5.10043 5.19758 -0.09715
11.4842 5.10637 5.19744 -0.09107
11.4857 5.13218 5.19731 -0.06513
11.4872 5.16707 5.19718 -0.03011
11.4887 5.21142 5.19705 0.01437
11.4902 5.26886 5.19693 0.07193
11.4917 5.31931 5.19682 0.12249
11.4932 5.33118 5.19671 0.13447
11.4947 5.34306 5.19661 0.14645
11.4962 5.32501 5.19651 0.1285
11.4977 5.30549 5.19642 0.10907
11.4992 5.24148 5.19634 0.04514
11.5007 5.15716 5.19625 -0.03909
11.5022 5.13707 5.19618 -0.05911
11.5037 5.20567 5.1961 0.00957
11.5052 5.26002 5.19604 0.06398
11.5067 5.23563 5.19597 0.03966
11.5082 5.21123 5.19592 0.01531
11.5097 5.22617 5.19586 0.03031
11.5112 5.24613 5.19581 0.05032
11.5127 5.24472 5.19576 0.04896
11.5142 5.23019 5.19572 0.03447
11.5157 5.22039 5.19568 0.02471
11.5172 5.21925 5.19564 0.02361
11.5187 5.21487 5.1956 0.01927
11.5202 5.17649 5.19557 -0.01908
11.5217 5.1381 5.19553 -0.05743
11.5232 5.14696 5.1955 -0.04854
11.5247 5.1662 5.19547 -0.02927
11.5262 5.18115 5.19543 -0.01428
11.5277 5.19265 5.1954 -0.00275
11.5292 5.19791 5.19537 0.00254
11.5307 5.18764 5.19534 -0.0077
11.5322 5.17716 5.19531 -0.01815
11.5337 5.15639 5.19528 -0.03889
11.5352 5.13562 5.19524 -0.05962
11.5367 5.13862 5.19521 -0.05659
11.5382 5.14941 5.19517 -0.04576
11.5397 5.19598 5.19514 0.00084
11.5412 5.28031 5.1951 0.08521
11.5427 5.32904 5.19506 0.13398
11.5442 5.25155 5.19502 0.05653
11.5457 5.17406 5.19498 -0.02092
11.5472 5.18235 5.19493 -0.01258
11.5487 5.19484 5.19489 -5e-05
11.5502 5.20929 5.19484 0.01445
11.5517 5.22493 5.19479 0.03014
11.5532 5.2344 5.19474 0.03966
11.5547 5.23255 5.19468 0.03787
11.5562 5.23118 5.19463 0.03655
11.5577 5.23493 5.19457 0.04036
11.5592 5.23867 5.19451 0.04416
11.5607 5.24566 5.19445 0.05121
11.5622 5.25336 5.19439 0.05897
11.5637 5.25471 5.19433 0.06038
11.5652 5.24937 5.19426 0.05511
11.5667 5.2365 5.1942 0.0423
11.5682 5.19698 5.19413 0.00285
11.5697 5.15745 5.19406 -0.03661
11.5712 5.13592 5.194 -0.05808
11.5727 5.11526 5.19393 -0.07867
11.5742 5.15175 5.19386 -0.04211
11.5757 5.21431 5.1938 0.02051
11.5772 5.26666 5.19373 0.07293
11.5787 5.30034 5.19366 0.10668
11.5802 5.32659 5.1936 0.13299
11.5817 5.2746 5.19354 0.08106
11.5832 5.2226 5.19348 0.02912
11.5847 5.19015 5.19342 -0.00327
11.5862 5.162 5.19336 -0.03136
11.5877 5.13583 5.19331 -0.05748
11.5892 5.11175 5.19325 -0.0815
11.5907 5.09941 5.1932 -0.09379
11.5922 5.12871 5.19316 -0.06445
11.5937 5.15802 5.19311 -0.03509
11.5952 5.20532 5.19308 0.01224
11.5967 5.25492 5.19304 0.06188
11.5982 5.24421 5.19301 0.0512
11.5997 5.19653 5.19298 0.00355
11.6012 5.15225 5.19296 -0.04071
11.6027 5.1164 5.19294 -0.07654
11.6042 5.08209 5.19293 -0.11084
11.6057 5.1228 5.19292 -0.07012
11.6072 5.16351 5.19292 -0.02941
11.6087 5.14025 5.19292 -0.05267
11.6102 5.08779 5.19292 -0.10513
11.6117 5.07417 5.19294 -0.11877
11.6132 5.11417 5.19295 -0.07878
11.6147 5.15319 5.19297 -0.03978
11.6162 5.18186 5.193 -0.01114
11.6177 5.21053 5.19304 0.01749
11.6192 5.21258 5.19307 0.01951
11.6207 5.20878 5.19312 0.01566
11.6222 5.22143 5.19316 0.02827
11.6237 5.25144 5.19322 0.05822
11.6252 5.27786 5.19327 0.08459
11.6267 5.29152 5.19334 0.09818
11.6282 5.30519 5.1934 0.11179
11.6297 5.28847 5.19348 0.09499
11.6312 5.26786 5.19355 0.07431
11.6327 5.26261 5.19363 0.06898
11.6342 5.26975 5.19372 0.07603
11.6357 5.26741 5.1938 0.07361
11.6372 5.24146 5.1939 0.04756
11.6387 5.21551 5.19399 0.02152
11.6402 5.18703 5.19409 -0.00706
11.6417 5.15843 5.19419 -0.03576
11.6432 5.14189 5.19429 -0.0524
11.6447 5.13276 5.1944 -0.06164
11.6462 5.1275 5.19451 -0.06701
11.6477 5.1319 5.19462 -0.06272
11.6492 5.13583 5.19473 -0.0589
11.6507 5.11666 5.19484 -0.07818
11.6522 5.09749 5.19496 -0.09747
11.6537 5.11096 5.19507 -0.08411
11.6552 5.13934 5.19519 -0.05585
